baud_sel,baud_rate,jitter_permille,jitter_percent,nominal_bit_ns,jitter_ns,short_bit_ns,long_bit_ns,short_baud_rate,long_baud_rate,short_baud_error_percent,long_baud_error_percent,passed,xsim_returncode,sim_wall_time_s,failure_reason
8,921600,360,36.0,1085.0694444444443,390.62499999999994,694.4444444444443,1475.6944444444443,1440000.0000000002,677647.0588235295,56.25000000000002,-26.4705882352941,1,0,2.4080706179956906,
8,921600,370,37.0,1085.0694444444443,401.4756944444444,683.59375,1486.5451388888887,1462857.142857143,672700.7299270073,58.73015873015874,-27.00729927007299,1,0,2.4290079979691654,
8,921600,380,38.0,1085.0694444444443,412.32638888888886,672.7430555555554,1497.3958333333333,1486451.6129032262,667826.0869565217,61.290322580645196,-27.536231884057973,1,0,2.3412525950116105,
8,921600,390,39.0,1085.0694444444443,423.1770833333333,661.8923611111111,1508.2465277777776,1510819.6721311477,663021.582733813,63.934426229508226,-28.057553956834525,1,0,2.388233012985438,
8,921600,400,40.0,1085.0694444444443,434.02777777777777,651.0416666666665,1519.0972222222222,1536000.0000000005,658285.7142857143,66.66666666666671,-28.57142857142857,1,0,2.388645947969053,
8,921600,410,41.0,1085.0694444444443,444.8784722222222,640.1909722222222,1529.9479166666665,1562033.8983050848,653617.0212765958,69.49152542372883,-29.078014184397162,1,0,2.453140073979739,
8,921600,420,42.0,1085.0694444444443,455.72916666666663,629.3402777777777,1540.7986111111109,1588965.5172413795,649014.0845070423,72.41379310344828,-29.57746478873239,1,0,2.368486018036492,
8,921600,430,43.0,1085.0694444444443,466.5798611111111,618.4895833333333,1551.6493055555554,1616842.105263158,644475.5244755246,75.43859649122808,-30.069930069930063,1,0,2.450084798038006,
8,921600,440,44.0,1085.0694444444443,477.4305555555555,607.6388888888889,1562.4999999999998,1645714.2857142857,640000.0000000001,78.57142857142856,-30.555555555555546,1,0,2.376112452999223,
8,921600,450,45.0,1085.0694444444443,488.28124999999994,596.7881944444443,1573.3506944444443,1675636.363636364,635586.2068965518,81.81818181818186,-31.034482758620683,1,0,2.4457280979841016,
8,921600,460,46.0,1085.0694444444443,499.1319444444444,585.9375,1584.2013888888887,1706666.6666666667,631232.8767123289,85.18518518518519,-31.506849315068486,1,0,2.3638144990545698,
8,921600,470,47.0,1085.0694444444443,509.9826388888888,575.0868055555555,1595.052083333333,1738867.924528302,626938.7755102043,88.67924528301887,-31.97278911564624,1,0,2.448859899013769,
8,921600,480,48.0,1085.0694444444443,520.8333333333333,564.2361111111111,1605.9027777777776,1772307.6923076925,622702.7027027027,92.30769230769234,-32.432432432432435,1,0,2.4797359800431877,
8,921600,490,49.0,1085.0694444444443,531.6840277777777,553.3854166666666,1616.7534722222222,1807058.8235294118,618523.489932886,96.07843137254903,-32.88590604026845,0,0,2.4814921710058115,Fatal: [14225000][UART_TB][FATAL] UART APB wrapper directed test failed
8,921600,500,50.0,1085.0694444444443,542.5347222222222,542.5347222222222,1627.6041666666665,1843200.0000000002,614400.0,100.00000000000004,-33.333333333333336,0,0,2.372403201996349,Fatal: [14225000][UART_TB][FATAL] UART APB wrapper directed test failed
